plant_species,plant_genera,plant_family,plant_order,plant_origin,animal_species,animal_genera,animal_family,animal_order,interaction_frequency,reference
Gevuina_avellana,Gevuina,Proteaceae,Proteales,nativa,Calliphoridae_2cf,,Calliphoridae,Diptera,1,Smith-Ramirez et al (2005)
Gevuina_avellana,Gevuina,Proteaceae,Proteales,nativa,Sarcophagidae_4cf,,Sarcophagidae,Diptera,1,Smith-Ramirez et al (2005)
Gevuina_avellana,Gevuina,Proteaceae,Proteales,nativa,Scirtidae_5cf,,Scirtidae,Coleoptera,1,Smith-Ramirez et al (2005)
Gevuina_avellana,Gevuina,Proteaceae,Proteales,nativa,Scirtidae_8cf,,Scirtidae,Coleoptera,1,Smith-Ramirez et al (2005)
Gomortega_keule,Gomortega,Gomortegaceae,Laurales,endemica,Allograpta_hortensis,Allograpta,Syrphidae,Diptera,1,Lander et al (2009)
Gomortega_keule,Gomortega,Gomortegaceae,Laurales,endemica,Indipsocus_cristatus,Indipsocus,Psocidae,Psocoptera,1,Lander et al (2009)
Gomortega_keule,Gomortega,Gomortegaceae,Laurales,endemica,Podagritus_1n,Podagritus,Crabronidae,Hymenoptera,1,Lander et al (2009)
Gomortega_keule,Gomortega,Gomortegaceae,Laurales,endemica,Sapromyza_edwardsi,Sapromyza,Drosophilidae,Diptera,1,Lander et al (2009)
Gomortega_keule,Gomortega,Gomortegaceae,Laurales,endemica,Sapromyza_micropyga,Sapromyza,Drosophilidae,Diptera,1,Lander et al (2009)
Gomortega_keule,Gomortega,Gomortegaceae,Laurales,endemica,Syrphus_octamaculatus,Syrphus,Syrphidae,Diptera,1,Lander et al (2009)
Gomortega_keule,Gomortega,Gomortegaceae,Laurales,endemica,Syrphus_reedi,Syrphus,Syrphidae,Diptera,1,Lander et al (2009)
Gomortega_keule,Gomortega,Gomortegaceae,Laurales,endemica,Vespula_germanica,Vespula,Vespidae,Hymenoptera,1,Lander et al (2009)
Gomortega_keule,Gomortega,Gomortegaceae,Laurales,endemica,Colletidae_1n,,Colletidae,Hymenoptera,1,Lander et al (2009)
Haplopappus_anthylloides,Haplopappus,Asteraceae,Asterales,nativa,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,Muñoz y Cavieres (2019)
Haplopappus_anthylloides,Haplopappus,Asteraceae,Asterales,nativa,Caenohalictus_1w,Caenohalictus,Halictidae,Hymenoptera,1,Muñoz y Cavieres (2019)
Haplopappus_anthylloides,Haplopappus,Asteraceae,Asterales,nativa,Faunula_1w,Faunula,Nymphalidae,Lepidoptera,1,Muñoz y Cavieres (2019)
Haplopappus_anthylloides,Haplopappus,Asteraceae,Asterales,nativa,Pseudosaurus_virescens,Heterosarus,Andrenidae,Hymenoptera,1,Muñoz y Cavieres (2019)
Haplopappus_anthylloides,Haplopappus,Asteraceae,Asterales,nativa,Liphanthus_1w,Liphanthus,Andrenidae,Hymenoptera,1,Muñoz y Cavieres (2019)
Haplopappus_anthylloides,Haplopappus,Asteraceae,Asterales,nativa,Lyophlaeba_1w,Lyophlaeba,Bombyliidae,Diptera,1,Muñoz y Cavieres (2019)
Haplopappus_anthylloides,Haplopappus,Asteraceae,Asterales,nativa,Megachile_semirufa,Megachile,Megachilidae,Hymenoptera,1,Muñoz y Cavieres (2019)
Haplopappus_anthylloides,Haplopappus,Asteraceae,Asterales,nativa,Scaeva_melanostoma,Scaeva,Syrphidae,Diptera,1,Muñoz y Cavieres (2019)
Haplopappus_anthylloides,Haplopappus,Asteraceae,Asterales,nativa,Villa_semifucata,Villa,Bombyliidae,Diptera,1,Muñoz y Cavieres (2019)
Haplopappus_anthylloides,Haplopappus,Asteraceae,Asterales,nativa,Bombyllidae_1w,,Bombyliidae,Diptera,1,Muñoz y Cavieres (2019)
Haplopappus_anthylloides,Haplopappus,Asteraceae,Asterales,nativa,Bombyllidae_2w,,Bombyliidae,Diptera,1,Muñoz y Cavieres (2019)
Haplopappus_anthylloides,Haplopappus,Asteraceae,Asterales,nativa,Pieridae_1w,,Pieridae,Lepidoptera,1,Muñoz y Cavieres (2019)
Haplopappus_chrysanthemifolius,Haplopappus,Asteraceae,Asterales,endemica,Scaeva_melanostoma,Scaeva,Syrphidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Haplopappus_schumannii,Haplopappus,Asteraceae,Asterales,endemica,Auca_coctei,Auca,Nymphalidae,Lepidoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Haplopappus_schumannii,Haplopappus,Asteraceae,Asterales,endemica,Etcheverrius_chiliensis,Etcheverrius,Nymphalidae,Lepidoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Haplopappus_schumannii,Haplopappus,Asteraceae,Asterales,endemica,Megachile_semirufa,Megachile,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Haplopappus_schumannii,Haplopappus,Asteraceae,Asterales,endemica,Scaeva_melanostoma,Scaeva,Syrphidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Haplopappus_schumannii,Haplopappus,Asteraceae,Asterales,endemica,Yramea_lathonoides,Yramea,Nymphalidae,Lepidoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Haplopappus_schumannii,Haplopappus,Asteraceae,Asterales,endemica,Andrenidae_2,,Andrenidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Hornungia_procumbens,Hornungia,Brassicaceae,Brassicales,introducida,Formicidae_2,,Formicidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Hornungia_procumbens,Hornungia,Brassicaceae,Brassicales,introducida,Syrphidae_2,,Syrphidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Hornungia_procumbens,Hornungia,Brassicaceae,Brassicales,introducida,Tachinidae_2,,Tachinidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Hornungia_procumbens,Hornungia,Brassicaceae,Brassicales,introducida,Diptera_2,,,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Hydrangea_serratifolia,Hydrangea,Hydrangeaceae,Cornales,nativa,Apis_melifera,Apis,Apidae,Hymenoptera,1,Smith-Ramirez et al (2005)
Hydrangea_serratifolia,Hydrangea,Hydrangeaceae,Cornales,nativa,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,Smith-Ramirez et al (2005)
Hydrangea_serratifolia,Hydrangea,Hydrangeaceae,Cornales,nativa,Corynura_patagonica,Corynura,Halictidae,Hymenoptera,1,Smith-Ramirez et al (2005)
Hydrangea_serratifolia,Hydrangea,Hydrangeaceae,Cornales,nativa,Corynura_rubella,Corynura,Halictidae,Hymenoptera,1,Smith-Ramirez et al (2005)
Hydrangea_serratifolia,Hydrangea,Hydrangeaceae,Cornales,nativa,Stilbosoma_cyaneum,Stilbosoma,Syrphidae,Diptera,1,Smith-Ramirez et al (2005)
Hydrangea_serratifolia,Hydrangea,Hydrangeaceae,Cornales,nativa,Syrphidae_1cf,,Syrphidae,Diptera,1,Smith-Ramirez et al (2005)
Hydrangea_serratifolia,Hydrangea,Hydrangeaceae,Cornales,nativa,Vespidae_1cf,,Vespidae,Hymenoptera,1,Smith-Ramirez et al (2005)
Hypochaeris_clarionoides,Hypochaeris,Asteraceae,Asterales,nativa,Liphanthus_1w,Liphanthus,Andrenidae,Hymenoptera,1,Muñoz y Cavieres (2019)
Hypochaeris_clarionoides,Hypochaeris,Asteraceae,Asterales,nativa,Scaeva_melanostoma,Scaeva,Syrphidae,Diptera,1,Muñoz y Cavieres (2019)
Hypochaeris_clarionoides,Hypochaeris,Asteraceae,Asterales,nativa,Yramea_1w,Yramea,Nymphalidae,Lepidoptera,1,Muñoz y Cavieres (2019)
Hypochaeris_clarionoides,Hypochaeris,Asteraceae,Asterales,nativa,Pieridae_1w,,Pieridae,Lepidoptera,1,Muñoz y Cavieres (2019)
Hypochaeris_sp,Hypochoeris,Asteraceae,Asterales,,Centris_cineraria,Centris,Apidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Hypochaeris_sp,Hypochoeris,Asteraceae,Asterales,,Ruizantheda_mutabilis,Ruizantheda,Halictidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Hypochaeris_sp,Hypochoeris,Asteraceae,Asterales,,Scaeva_melanostoma,Scaeva,Syrphidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Hypochaeris_sp,Hypochoeris,Asteraceae,Asterales,,Tatochila_mercedis,Tatochila,Pieridae,Lepidoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Hypochaeris_sp,Hypochoeris,Asteraceae,Asterales,,Villa_semifucata,Villa,Bombyliidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Hypochaeris_sp,Hypochoeris,Asteraceae,Asterales,,Buprestidae_2,,Buprestidae,Coleoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Hypochaeris_thrincioides,Hypochaeris,Asteraceae,Asterales,endemica,Caenohalictus_1v,Caenohalictus,Halictidae,Hymenoptera,1,Muñoz & Cavieres (2008)
Hypochaeris_thrincioides,Hypochaeris,Asteraceae,Asterales,endemica,Caenohalictus_1w,Caenohalictus,Halictidae,Hymenoptera,1,Muñoz y Cavieres (2019)
Hypochaeris_thrincioides,Hypochaeris,Asteraceae,Asterales,endemica,Centris_nigerrima,Centris,Apidae,Hymenoptera,1,Muñoz & Cavieres (2008)
Hypochaeris_thrincioides,Hypochaeris,Asteraceae,Asterales,endemica,Centris_nigerrima,Centris,Apidae,Hymenoptera,1,Muñoz y Cavieres (2019)
Hypochaeris_thrincioides,Hypochaeris,Asteraceae,Asterales,endemica,Pseudosaurus_virescens,Heterosarus,Andrenidae,Hymenoptera,1,Muñoz & Cavieres (2008)
Hypochaeris_thrincioides,Hypochaeris,Asteraceae,Asterales,endemica,Pseudosaurus_virescens,Heterosarus,Andrenidae,Hymenoptera,1,Muñoz y Cavieres (2019)
Hypochaeris_thrincioides,Hypochaeris,Asteraceae,Asterales,endemica,Liphanthus_1v,Liphanthus,Andrenidae,Hymenoptera,1,Muñoz & Cavieres (2008)
Hypochaeris_thrincioides,Hypochaeris,Asteraceae,Asterales,endemica,Liphanthus_1w,Liphanthus,Andrenidae,Hymenoptera,1,Muñoz y Cavieres (2019)
Hypochaeris_thrincioides,Hypochaeris,Asteraceae,Asterales,endemica,Megachile_semirufa,Megachile,Megachilidae,Hymenoptera,1,Muñoz & Cavieres (2008)
Hypochaeris_thrincioides,Hypochaeris,Asteraceae,Asterales,endemica,Megachile_semirufa,Megachile,Megachilidae,Hymenoptera,1,Muñoz y Cavieres (2019)
Hypochaeris_thrincioides,Hypochaeris,Asteraceae,Asterales,endemica,Megachile_1w,Megachile,Megachilidae,Hymenoptera,1,Muñoz y Cavieres (2019)
Hypochaeris_thrincioides,Hypochaeris,Asteraceae,Asterales,endemica,Scaeva_melanostoma,Scaeva,Syrphidae,Diptera,1,Muñoz y Cavieres (2019)
Hypochaeris_thrincioides,Hypochaeris,Asteraceae,Asterales,endemica,Scaeva_melanostoma,Scaeva,Syrphidae,Diptera,1,Muñoz & Cavieres (2008)
Hypochaeris_thrincioides,Hypochaeris,Asteraceae,Asterales,endemica,Lycaenidae_1w,,Lycaenidae,Lepidoptera,1,Muñoz y Cavieres (2019)
Hypochaeris_thrincioides,Hypochaeris,Asteraceae,Asterales,endemica,Lycanidae_1v,,Lycaenidae,Lepidoptera,1,Muñoz & Cavieres (2008)
Hypochaeris_thrincioides,Hypochaeris,Asteraceae,Asterales,endemica,Tachinidae_1w,,Tachinidae,Diptera,1,Muñoz y Cavieres (2019)
Hypochaeris_thrincioides,Hypochaeris,Asteraceae,Asterales,endemica,Tachinidae_1v,,Tachinidae ,Diptera,1,Muñoz & Cavieres (2008)
Junellia_uniflora,Junellia,Verbenaceae,Lamiales,nativa,Phulia_nymphula,Phulia,Pieridae,Lepidoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Junellia_uniflora,Junellia,Verbenaceae,Lamiales,nativa,Yramea_modesta,Yramea,Nymphalidae,Lepidoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Junellia_uniflora,Junellia,Verbenaceae,Lamiales,nativa,Diptera_2,,,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Lapageria_rosea,Lapageria,Philesiaceae,Liliales,endemica,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,Valdivia et al (2006)
Lapageria_rosea,Lapageria,Philesiaceae,Liliales,endemica,Sephanoides_sephaniodes,Sephanoides,Trochilidae,Caprimulgiformes,1,Valdivia et al (2006)
Lapageria_rosea,Lapageria,Philesiaceae,Liliales,endemica,Sephanoides_sephaniodes,Sephanoides,Trochilidae,Caprimulgiformes,1,Valdivia & González-Gómez (2006)
Latace_andina,Latace,Amaryllidaceae,Asparagales ,nativa,Caenohalictus_2,Caenohalictus,Halictidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Latace_andina,Latace,Amaryllidaceae,Asparagales ,nativa,Scaeva_melanostoma,Scaeva,Syrphidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Lathyrus_subandinus,Lathyrus,Fabaceae,Fabales,endemica,Centris_cineraria,Centris,Apidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Lepidium_philippianum,Lepidium,Brassicaceae,Brassicales,endemica,Ruiziella_luctuosa,Ruiziella,Tachinidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Leucheria_runcinata,Leucheria,Asteraceae,Asterales,nativa,Megachile_2,Megachile,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Leucheria_runcinata,Leucheria,Asteraceae,Asterales,nativa,Scaeva_melanostoma,Scaeva,Syrphidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Leucheria_salina_salina,Leucheria,Asteraceae,Asterales,nativa,Scaeva_melanostoma,Scaeva,Syrphidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Loasa_caespitosa,Loasa,Loasaceae,Cornales,endemica,Anthidium_2,Anthidium,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Loasa_caespitosa,Loasa,Loasaceae,Cornales,endemica,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Loasa_caespitosa,Loasa,Loasaceae,Cornales,endemica,Megachile_semirufa,Megachile,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Loasa_caespitosa,Loasa,Loasaceae,Cornales,endemica,Megachile_2,Megachile,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Loasa_heterophylla,Loasa,Loasaceae,Cornales,nativa,Anthidium_chilense,Anthidium,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Loasa_heterophylla,Loasa,Loasaceae,Cornales,nativa,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Loasa_heterophylla,Loasa,Loasaceae,Cornales,nativa,Megachile_semirufa,Megachile,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Loasa_heterophylla,Loasa,Loasaceae,Cornales,nativa,Megachile_2,Megachile,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Loasa_sigmoidea,Loasa,Loasaceae,Cornales,nativa,Hymenoptera_2,,,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Loasa_tricolor,Loasa,Loasaceae,Cornales,nativa,Alloscirtetica_gayi,Alloscirtetica,Apidae,Hymenoptera,1,Vivallo (2003)
Loasa_tricolor,Loasa,Loasaceae,Cornales,nativa,Alloscirtetica_vagabunda,Alloscirtetica,Apidae,Hymenoptera,1,Vivallo (2003)
Loasa_tricolor,Loasa,Loasaceae,Cornales,nativa,Alloscirtetica_valparadisaea,Alloscirtetica,Apidae,Hymenoptera,1,Vivallo (2003)
Loasa_tricolor,Loasa,Loasaceae,Cornales,nativa,Alloscirtetica_rufitarsis,Alloscirtetica,Apidae,Hymenoptera,1,Vivallo (2003)
Loasa_tricolor,Loasa,Loasaceae,Cornales,nativa,Alloscirtetica_tristigata,Alloscirtetica,Apidae,Hymenoptera,1,Vivallo (2003)
Loasa_tricolor,Loasa,Loasaceae,Cornales,nativa,Anthidium_chilense,Anthidium,Megachilidae,Hymenoptera,1,Cares-Suárez et al (2011)
Loasa_tricolor,Loasa,Loasaceae,Cornales,nativa,Codeguala_occidentalis,Cadeguala,Colletidae,Hymenoptera,1,Cares-Suárez et al (2011)
Loasa_tricolor,Loasa,Loasaceae,Cornales,nativa,Caupolicana_hirsuta,Caupolicana,Colletidae,Hymenoptera,1,Cares-Suárez et al (2011)
Loasa_tricolor,Loasa,Loasaceae,Cornales,nativa,Colletes_cyanescens,Colletes,Colletidae,Hymenoptera,1,Cares-Suárez et al (2011)
Loasa_tricolor,Loasa,Loasaceae,Cornales,nativa,Corynura_chloris,Corynura,Halictidae,Hymenoptera,1,Cares-Suárez et al (2011)
Loasa_tricolor,Loasa,Loasaceae,Cornales,nativa,Manuelia_6,Manuelia,Apidae,Hymenoptera,1,Cares-Suárez et al (2011)
Loasa_tricolor,Loasa,Loasaceae,Cornales,nativa,Ruizantheda_6,Ruizantheda,Halictidae,Hymenoptera,1,Cares-Suárez et al (2011)
Loasa_tricolor,Loasa,Loasaceae,Cornales,nativa,Syrphidae_6,,Syrphidae,Diptera,1,Cares-Suárez et al (2011)
Lobelia_excelsa,Lobelia,Campanulaceae,Asterales,endemica,Alloscirtetica_gayi,Alloscirtetica,Apidae,Hymenoptera,1,Vivallo (2003)
Lobelia_excelsa,Lobelia,Campanulaceae,Asterales,endemica,Patagona_gigas,Patagona,Trochilidae,Caprimulgiformes,1,Carvallo Obs. Personal
Lobelia_excelsa,Lobelia,Campanulaceae,Asterales,endemica,Sephanoides_sephaniodes,Sephanoides,Trochilidae,Caprimulgiformes,1,Carvallo Obs. Personal
Lobelia_tupa,Lobelia,Campanulaceae,Asterales,endemica,Alloscirtetica_herbstei,Alloscirtetica,Apidae,Hymenoptera,1,Vivallo (2003)
Luma_apiculata,Luma,Myrtaceae,Myrtales,nativa,Allograpta_pulchra,Allograpta,Syrphidae,Diptera,1,Smith-Ramirez et al (2005)
Luma_apiculata,Luma,Myrtaceae,Myrtales,nativa,Apis_melifera,Apis,Apidae,Hymenoptera,1,Smith-Ramirez et al (2005)
Luma_apiculata,Luma,Myrtaceae,Myrtales,nativa,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,Smith-Ramirez et al (2005)
Luma_apiculata,Luma,Myrtaceae,Myrtales,nativa,Corynura_patagonica,Corynura,Halictidae,Hymenoptera,1,Smith-Ramirez et al (2005)
Luma_apiculata,Luma,Myrtaceae,Myrtales,nativa,Corynura_rubella,Corynura,Halictidae,Hymenoptera,1,Smith-Ramirez et al (2005)
Luma_apiculata,Luma,Myrtaceae,Myrtales,nativa,Dasydema_hirtella,Dasydema,Curculionidae,Coleoptera,1,Smith-Ramirez et al (2005)
Luma_apiculata,Luma,Myrtaceae,Myrtales,nativa,Eristalis_similis,Eristalis,Syrphidae,Diptera,1,Smith-Ramirez et al (2005)
Luma_apiculata,Luma,Myrtaceae,Myrtales,nativa,Fazia_bullaephora,Fazia,Syrphidae,Diptera,1,Smith-Ramirez et al (2005)
Luma_apiculata,Luma,Myrtaceae,Myrtales,nativa,Fazia_macquarti,Fazia,Syrphidae,Diptera,1,Smith-Ramirez et al (2005)
Luma_apiculata,Luma,Myrtaceae,Myrtales,nativa,Hyponotum,Hyponotum,Cantharidae,Coleoptera,1,Smith-Ramirez et al (2005)
Luma_apiculata,Luma,Myrtaceae,Myrtales,nativa,Megalybus_crassus,Megalybus,Acroceridae,Diptera,1,Smith-Ramirez et al (2005)
Luma_apiculata,Luma,Myrtaceae,Myrtales,nativa,Malanostoma_4cf,Melanostoma,Syrphidae,Diptera,1,Smith-Ramirez et al (2005)
Luma_apiculata,Luma,Myrtaceae,Myrtales,nativa,Mordella_1cf,Mordella,Ripiphoridae,Coleoptera,1,Smith-Ramirez et al (2005)
Luma_apiculata,Luma,Myrtaceae,Myrtales,nativa,Syrphus_octamaculatus,Syrphus,Syrphidae,Diptera,1,Smith-Ramirez et al (2005)
Luma_apiculata,Luma,Myrtaceae,Myrtales,nativa,Thrypticus_1cf,Thrypticus,Dolichopodidae,Coleoptera,1,Smith-Ramirez et al (2005)
Luma_apiculata,Luma,Myrtaceae,Myrtales,nativa,Aleocharinae_2cf,,Aleocharinae,Coleoptera,1,Smith-Ramirez et al (2005)
Luma_apiculata,Luma,Myrtaceae,Myrtales,nativa,Lauxaniidae_1cf,,Lauxaniidae,Diptera,1,Smith-Ramirez et al (2005)
Luma_apiculata,Luma,Myrtaceae,Myrtales,nativa,Mordellidae_5cf,,Mordellidae,Coleoptera,1,Smith-Ramirez et al (2005)
Luma_apiculata,Luma,Myrtaceae,Myrtales,nativa,Sarcophagidae_4cf,,Sarcophagidae,Diptera,1,Smith-Ramirez et al (2005)
Luma_apiculata,Luma,Myrtaceae,Myrtales,nativa,Scirtidae_6cf,,Scirtidae,Coleoptera,1,Smith-Ramirez et al (2005)
Luma_apiculata,Luma,Myrtaceae,Myrtales,nativa,Staphylinidae_1cf,,Staphylinidae,Coleoptera,1,Smith-Ramirez et al (2005)
Lupinus_arboreus,Lupinus,Fabaceae,Fabales,introducida,Auca_coctei,Auca,Nymphalidae,Lepidoptera,1,Molina-Montenegro et al (2008)
Lupinus_arboreus,Lupinus,Fabaceae,Fabales,introducida,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,Molina-Montenegro et al (2008)
Lupinus_arboreus,Lupinus,Fabaceae,Fabales,introducida,Hylephila_fasciolata,Hylephila,Hesperiidae,Lepidoptera,1,Molina-Montenegro et al (2008)
Lupinus_microcarpus,Lupinus,Fabaceae,Fabales,nativa,Hymenoptera_2,,,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Luzuriaga_polyphylla,Luzuriaga,Alstroemeriaceae,Liliales,endemica,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,Smith-Ramirez et al (2005)
Luzuriaga_polyphylla,Luzuriaga,Alstroemeriaceae,Liliales,endemica,Diphaglossa_gayi,Diphaglossa,Colletidae,Hymenoptera,1,Smith-Ramirez et al (2005)
Luzuriaga_radicans,Luzuriaga,Alstroemeriaceae,Liliales,nativa,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,Smith-Ramirez et al (2005)
Luzuriaga_radicans,Luzuriaga,Alstroemeriaceae,Liliales,nativa,Diphaglossa_gayi,Diphaglossa,Colletidae,Hymenoptera,1,Smith-Ramirez et al (2005)
Lycium_chilense,Lycium,Solanaceae,Solanales ,nativa,Agapostemon_1,Agapostemon,Halictidae,Hymenoptera,1,Galetto et al (1998)
Lycium_chilense,Lycium,Solanaceae,Solanales ,nativa,Camptosia_sp,Camptosia,Bombyliidae,Diptera,1,Galetto et al (1998)
Lycium_chilense,Lycium,Solanaceae,Solanales ,nativa,Pseudoagapostemon_1d,Pseudoagapostemon,Halictidae,Hymenoptera,1,Galetto et al (1998)
Lycium_chilense,Lycium,Solanaceae,Solanales ,nativa,Apidae_1d,,Apidae,Hymenoptera,1,Galetto et al (1998)
Lycium_chilense,Lycium,Solanaceae,Solanales ,nativa,Apidae_2d,,Apidae,Hymenoptera,1,Galetto et al (1998)
Lycium_chilense,Lycium,Solanaceae,Solanales ,nativa,Bombyliidae_1d,,Bombyliidae,Diptera,1,Galetto et al (1998)
Lycium_chilense,Lycium,Solanaceae,Solanales ,nativa,Simuliidae_1d,,Simuliidae,Diptera,1,Galetto et al (1998)
Lycium_chilense,Lycium,Solanaceae,Solanales ,nativa,Syrphidae_1d,,Syrphidae,Diptera,1,Galetto et al (1998)
Lycium_chilense,Lycium,Solanaceae,Solanales ,nativa,Vespidae_1d,,Vespidae,Hymenoptera,1,Galetto et al (1998)
Lycium_chilense_chilense,Lycium,Solanaceae,Solanales ,nativa,Apis_melifera,Apis,Apidae,Hymenoptera,1,Galetto et al (1998)
Lycium_chilense_chilense,Lycium,Solanaceae,Solanales ,nativa,Apidae_1d,,Apidae,Hymenoptera,1,Galetto et al (1998)
Lycium_chilense_chilense,Lycium,Solanaceae,Solanales ,nativa,Colletidae_1d,,Colletidae,Hymenoptera,1,Galetto et al (1998)
Lycium_chilense_confertifolium,Lycium,Solanaceae,Solanales ,nativa,Apidae_1d,,Apidae,Hymenoptera,1,Galetto et al (1998)
Lycium_chilense_confertifolium,Lycium,Solanaceae,Solanales ,nativa,Hallictidae_1d,,Halictidae,Hymenoptera,1,Galetto et al (1998)
Lycium_chilense_confertifolium,Lycium,Solanaceae,Solanales ,nativa,Pieridae_1d,,Pieridae,Lepidoptera,1,Galetto et al (1998)
Madia_chilensis,Madia,Asteraceae,Asterales,endemica,Arthrobrachus_flavipennis,Arthrobrachus,Melyridae,Coleoptera,1,Suárez et al (2011)
Madia_sativa,Madia,Asteraceae,Asterales,nativa,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,Celedón-Neghme et al (2007)
Madia_sativa,Madia,Asteraceae,Asterales,nativa,Centris_cineraria,Centris,Apidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Madia_sativa,Madia,Asteraceae,Asterales,nativa,Corynura_2,Corynura,Halictidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Madia_sativa,Madia,Asteraceae,Asterales,nativa,Dialictus_2,Dialictus,Halictidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Madia_sativa,Madia,Asteraceae,Asterales,nativa,Leiproctus_andinus,Leioproctus,Colletidae,Hymenoptera,1,Celedón-Neghme et al (2007)
Madia_sativa,Madia,Asteraceae,Asterales,nativa,Morecotelles_ruizii,Mourecotelles,Colletidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Madia_sativa,Madia,Asteraceae,Asterales,nativa,Scaeva_1a,Scaeva,Syrphidae,Diptera,1,Celedón-Neghme et al (2007)
Madia_sativa,Madia,Asteraceae,Asterales,nativa,Villa_semifucata,Villa,Bombyliidae,Diptera,1,Celedón-Neghme et al (2007)
Madia_sativa,Madia,Asteraceae,Asterales,nativa,Bombyliidae_2,,Bombyliidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Malesherbia_linearifolia,Malesherbia,Passifloraceae,Malpighiales,endemica,Centris_2,Centris,Apidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Malva_dendromorpha,Malva,Malvaceae,Malvales,introducida,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,Ruz & Herrera (2001)
Maytenus_boaria,Maytenus,Celastraceae,Celastrales,nativa,Alloscirtetica_tristigata,Alloscirtetica,Apidae,Hymenoptera,1,Vivallo (2003)
Maytenus_boaria,Maytenus,Celastraceae,Celastrales,nativa,Apis_melifera,Apis,Apidae,Hymenoptera,1,Godoy et al. (2020)
Maytenus_boaria,Maytenus,Celastraceae,Celastrales,nativa,Elaphroptera_1f,Elaphroptera,Tiphiidae,Hymenoptera,1,Godoy et al. (2020)
Medicago_sativa,Medicago,Fabaceae,Fabales,introducida,Alloscirtetica_cinererea,Alloscirtetica,Apidae,Hymenoptera,1,Vivallo (2003)
Medicago_sativa,Medicago,Fabaceae,Fabales,introducida,Alloscirtetica_porteri,Alloscirtetica,Apidae,Hymenoptera,1,Vivallo (2003)
